126,0.63,32975,16311,9064930.734951956,4299609.28603429,0.494647460197119,0.47431242573714794,1697,933,764,66,67.77425825425337,ppo_conv,dataset/pn\20-waxman-0.5-0.2,dataset/vns\200-random-2-8-300-0.02,WangTianFu-PC,20211215T214922
136,0.68,34396,17319,9382130.41148099,4730064.303170102,0.5035178509128968,0.5041567422023769,1693,895,790,65,78.67480301495024,ppo_conv,dataset/pn\20-waxman-0.5-0.2,dataset/vns\200-random-2-8-300-0.02,WangTianFu-PC,20211215T214931
139,0.695,34377,17105,10052981.744057586,5045284.451377723,0.4975710504116124,0.5018694532455547,1718,878,840,68,81.89814928842468,ppo_conv,dataset/pn\20-waxman-0.5-0.2,dataset/vns\200-random-2-8-300-0.02,WangTianFu-PC,20211215T214942
128,0.64,30525,15183,9410519.83117707,4596412.140217853,0.4973955773955774,0.48843339397574304,1780,895,875,64,78.54468916907123,ppo_conv,dataset/pn\20-waxman-0.5-0.2,dataset/vns\200-random-2-8-300-0.02,WangTianFu-PC,20211215T214949
145,0.725,37593,19120,8519854.691588929,4481024.783647565,0.5086053254595271,0.5259508460949898,1551,852,693,71,74.57583990003381,ppo_conv,dataset/pn\20-waxman-0.5-0.2,dataset/vns\200-random-2-8-300-0.02,WangTianFu-PC,20211215T214957
132,0.66,32447,16093,9851893.991495956,4914935.1199217765,0.49597805652294513,0.49888225798656516,1628,835,665,67,78.0494254563345,ppo_conv,dataset/pn\20-waxman-0.5-0.2,dataset/vns\200-random-2-8-300-0.02,WangTianFu-PC,20211215T215004
130,0.65,30292,15398,9028043.6913281,4550881.273975886,0.508319028126238,0.5040827702625367,1887,894,965,69,81.05162201274531,ppo_conv,dataset/pn\20-waxman-0.5-0.2,dataset/vns\200-random-2-8-300-0.02,WangTianFu-PC,20211215T215012
143,0.715,36755,18420,9935099.485617986,5020241.185046265,0.5011563052645899,0.5053035646309881,1448,865,582,71,81.46718748183429,ppo_conv,dataset/pn\20-waxman-0.5-0.2,dataset/vns\200-random-2-8-300-0.02,WangTianFu-PC,20211215T215021
136,0.68,33713,16327,8826169.440663029,4348619.709495222,0.4842938925636995,0.49269615077416307,1750,947,802,65,73.57470804908132,ppo_conv,dataset/pn\20-waxman-0.5-0.2,dataset/vns\200-random-2-8-300-0.02,WangTianFu-PC,20211215T215029
142,0.71,33824,17514,9474759.59577603,4839487.652378936,0.5177980132450332,0.5107768279985111,1801,871,922,73,85.22976549050293,ppo_conv,dataset/pn\20-waxman-0.5-0.2,dataset/vns\200-random-2-8-300-0.02,WangTianFu-PC,20211215T215037
138,0.69,34335,17046,10373309.41689723,5174806.401982399,0.4964613368283093,0.49885780843990674,1664,895,761,70,83.96089719859216,ppo_conv,dataset/pn\20-waxman-0.5-0.2,dataset/vns\200-random-2-8-300-0.02,WangTianFu-PC,20211215T215046
138,0.69,34045,17131,10031023.961363401,4912532.362573984,0.5031869584373623,0.48973388773625065,1663,883,722,68,82.33001256538294,ppo_conv,dataset/pn\20-waxman-0.5-0.2,dataset/vns\200-random-2-8-300-0.02,WangTianFu-PC,20211215T215054
139,0.695,34107,16797,9708848.493928783,4777940.002305759,0.49247954965256396,0.4921222125665613,1588,863,714,70,83.4831003950592,ppo_conv,dataset/pn\20-waxman-0.5-0.2,dataset/vns\200-random-2-8-300-0.02,WangTianFu-PC,20211215T215101
126,0.63,31289,15112,8982334.114246776,4379036.244907325,0.4829812394132123,0.4875165173339284,1869,924,801,66,75.66123776625473,ppo_conv_time_reward,dataset/pn\20-waxman-0.5-0.2,dataset/vns\200-random-2-8-300-0.02,WangTianFu-PC,20211215T215712
126,0.63,31289,15112,8982334.114246776,4379036.244907325,0.4829812394132123,0.4875165173339284,1869,924,801,66,75.68830241427585,ppo_conv_time_reward,dataset/pn\20-waxman-0.5-0.2,dataset/vns\200-random-2-8-300-0.02,WangTianFu-PC,20211215T215712
126,0.63,30000,15397,9427372.987484962,4664259.7595090885,0.5132333333333333,0.49475710420081953,1521,805,716,64,76.69664970158736,ppo_conv_time_reward,dataset/pn\20-waxman-0.5-0.2,dataset/vns\200-random-2-8-300-0.02,WangTianFu-PC,20211215T215848
133,0.665,31289,15468,8768371.981412144,4495480.15357227,0.4943590399181821,0.5126926826441816,1648,877,771,67,80.79846449068883,ppo_conv_time_reward,dataset/pn\20-waxman-0.5-0.2,dataset/vns\200-random-2-8-300-0.02,WangTianFu-PC,20211215T220256
128,0.64,32748,15656,9625830.466766622,4495978.600480832,0.4780749969463784,0.4670743595582003,1715,913,722,66,68.3437501253578,ppo_conv_time_reward,dataset/pn\20-waxman-0.5-0.2,dataset/vns\200-random-2-8-300-0.02,WangTianFu-PC,20211215T220304
139,0.695,35362,17437,9101425.425090102,4434660.465236826,0.4930999377863243,0.4872490031079855,1662,871,682,72,72.04111481467382,ppo_conv_time_reward,dataset/pn\20-waxman-0.5-0.2,dataset/vns\200-random-2-8-300-0.02,WangTianFu-PC,20211215T220406
128,0.64,30098,15534,8297271.21144519,4321095.852986132,0.5161140275101336,0.5207851765801805,2023,968,981,64,73.38011394903509,ppo_conv_time_reward,dataset/pn\20-waxman-0.5-0.2,dataset/vns\200-random-2-8-300-0.02,WangTianFu-PC,20211215T220413
135,0.675,32817,16421,8365400.170376179,4328463.417184355,0.5003809001432185,0.5174245498156139,1973,959,936,70,78.24169856157141,ppo_conv_time_reward,dataset/pn\20-waxman-0.5-0.2,dataset/vns\200-random-2-8-300-0.02,WangTianFu-PC,20211215T220422
