time/fps,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,time/iterations,train/learning_rate,train/value_loss,train/approx_kl,train/clip_range,train/explained_variance,train/entropy_loss,train/clip_fraction,train/policy_gradient_loss,train/n_updates,train/loss
62,871.0744680851063,1313,90.33753607446808,81920,40,0.0003,1.1610045418143273,0.015372926,0.2,0.06512516736984253,-2.2906756907701493,0.139501953125,-0.007171495730290189,390,0.4449741840362549
62,871.0520833333334,1345,90.46239800000001,83968,41,0.0003,1.4900428555905818,0.012397716,0.2,0.06875336170196533,-2.288097673654556,0.136083984375,-0.007027849648147821,400,0.8118417859077454
62,871.1428571428571,1378,90.70139065306122,86016,42,0.0003,1.0316878225654365,0.01685946,0.2,0.051322340965270996,-2.272192245721817,0.16708984375,-0.007879911741474644,410,0.4188348054885864
62,871.31,1410,91.14955671999998,88064,43,0.0003,1.1856521278619767,0.011044608,0.2,0.09357964992523193,-2.1975070357322695,0.114013671875,-0.006153886421816424,420,0.6090255379676819
62,872.45,1443,91.81483007000001,90112,44,0.0003,1.5900121748447418,0.010161299,0.2,0.0841715931892395,-2.2255928218364716,0.096826171875,-0.004662348766578362,430,0.6413747072219849
62,872.97,1475,92.28461839000002,92160,45,0.0003,1.2165445543825626,0.00968635,0.2,0.12157195806503296,-2.1802376210689545,0.111083984375,-0.005582592700375244,440,0.3406614661216736
62,873.99,1507,93.01718238,94208,46,0.0003,1.0805195674300194,0.011676386,0.2,0.1442040205001831,-2.1982149094343186,0.108349609375,-0.008145387086551636,450,0.4745330214500427
62,874.41,1538,93.40921933999998,96256,47,0.0003,1.3957457676529885,0.015825728,0.2,0.06231856346130371,-2.126639997959137,0.17900390625,-0.010948599909897893,460,0.9069010019302368
62,874.91,1572,93.97792170000002,98304,48,0.0003,1.096907139569521,0.011192188,0.2,0.1611904501914978,-2.149048465490341,0.08916015625,-0.006350726162781939,470,0.4292800724506378
62,875.14,1605,94.67745479999999,100352,49,0.0003,1.2636110790073871,0.010825218,0.2,0.10832184553146362,-2.1741989672183992,0.102734375,-0.006562659068731591,480,0.4114733636379242
62,875.54,1638,95.12163892000001,102400,50,0.0003,1.490016223490238,0.012450074,0.2,0.16453099250793457,-2.1231097638607026,0.1322265625,-0.009739728434942663,490,0.5301486849784851
62,875.7,1670,95.49405028000002,104448,51,0.0003,1.2800099082291125,0.011340715,0.2,0.1106104850769043,-2.123359405994415,0.09599609375,-0.007422935718204826,500,0.4348544776439667
62,875.98,1702,95.89195283,106496,52,0.0003,1.1518874950706959,0.009004641,0.2,0.1218828558921814,-2.0702965259552,0.093603515625,-0.008076502342009916,510,0.42806124687194824
62,876.15,1734,96.25097541999999,108544,53,0.0003,1.1546794466674328,0.010512119,0.2,0.19653338193893433,-2.049588304758072,0.0763671875,-0.0066311397938989105,520,0.5921739339828491
62,876.38,1766,96.60193459,110592,54,0.0003,1.686893379688263,0.011929506,0.2,0.12146389484405518,-2.0116510152816773,0.094970703125,-0.007445237092906609,530,0.7785847783088684
62,876.51,1800,96.81523478000003,112640,55,0.0003,1.2304934531450271,0.008219434,0.2,0.10030531883239746,-1.98118467181921,0.064794921875,-0.005959011067170649,540,0.37355518341064453
62,876.65,1833,97.26611094000002,114688,56,0.0003,1.292563184350729,0.010438073,0.2,0.07873082160949707,-2.032823885977268,0.085498046875,-0.006248624733416364,550,0.6382510662078857
62,876.88,1867,97.53123085999998,116736,57,0.0003,1.5186226055026055,0.010733761,0.2,0.169242262840271,-2.071902985870838,0.0880859375,-0.005448775127297268,560,0.7459315061569214
62,876.98,1900,97.80523606999998,118784,58,0.0003,1.3117276944220067,0.010567363,0.2,0.11169350147247314,-2.064230877161026,0.067724609375,-0.005223482544533908,570,0.6561141610145569
62,877.11,1934,98.12223664000001,120832,59,0.0003,1.1953921794891358,0.011071987,0.2,0.1155652403831482,-1.9906136631965636,0.107177734375,-0.007526966830482706,580,0.6845633387565613
62,877.44,1966,98.36401768000002,122880,60,0.0003,1.4226677805185317,0.009947983,0.2,0.17983561754226685,-1.9613278299570083,0.07255859375,-0.007090190495364368,590,0.513750433921814
62,877.49,1999,98.54074234000001,124928,61,0.0003,1.2209409706294536,0.01008934,0.2,0.1556658148765564,-1.9367618545889855,0.07841796875,-0.005091485800221562,600,0.4180243909358978
62,877.68,2029,98.84141094,126976,62,0.0003,1.1910044357180596,0.011075497,0.2,0.20331323146820068,-1.971742331981659,0.10380859375,-0.00836702065425925,610,0.7268327474594116
62,877.57,2064,99.05293823000002,129024,63,0.0003,1.3915467843413354,0.0097142495,0.2,0.3011742830276489,-1.956655779480934,0.086865234375,-0.00691061161342077,620,0.7824282646179199
62,877.68,2095,99.24845526000001,131072,64,0.0003,1.384596697241068,0.009277658,0.2,0.14260214567184448,-1.9331752464175225,0.08251953125,-0.006024853338021785,630,0.39566341042518616
62,877.82,2128,99.60576840000002,133120,65,0.0003,1.1734684728085996,0.009364289,0.2,0.19767862558364868,-1.9455543711781502,0.076123046875,-0.0050438468810170885,640,0.38525283336639404
62,878.06,2161,99.76290795000001,135168,66,0.0003,1.44653130620718,0.0077406634,0.2,0.26272475719451904,-1.9183696806430817,0.05986328125,-0.004051200987305492,650,0.7196575999259949
62,878.34,2193,99.91949739999998,137216,67,0.0003,1.1747889772057534,0.011204835,0.2,-0.0006388425827026367,-1.8796948045492172,0.085205078125,-0.005910172127187252,660,0.5873162746429443
62,878.29,2226,100.20048942000001,139264,68,0.0003,1.2737095803022385,0.00830984,0.2,0.10628581047058105,-1.8895233526825905,0.097998046875,-0.0062425043492112305,670,0.5481708645820618
62,878.38,2258,100.37286335000003,141312,69,0.0003,1.3942223437130452,0.0085883755,0.2,0.22083163261413574,-1.8094082295894622,0.072021484375,-0.008750786434393375,680,0.6903049945831299
62,878.44,2290,100.51273740999999,143360,70,0.0003,1.1459538832306861,0.008873277,0.2,0.22840964794158936,-1.797731962800026,0.073876953125,-0.007014127803267911,690,0.4439398944377899
62,878.6,2323,100.70946757,145408,71,0.0003,1.1290665678679943,0.010466127,0.2,0.22419077157974243,-1.806434504687786,0.078466796875,-0.005649863020516932,700,0.5431889295578003
62,878.58,2355,100.92581157999999,147456,72,0.0003,1.504350547492504,0.008850792,0.2,0.24027985334396362,-1.8004772335290908,0.07392578125,-0.005434204521588981,710,0.44622230529785156
62,878.76,2389,101.11270397,149504,73,0.0003,1.1752392843365669,0.010427854,0.2,0.18444472551345825,-1.758717270195484,0.064208984375,-0.004018173011718318,720,0.7002774477005005
62,878.83,2422,101.39718171,151552,74,0.0003,1.2311112128198147,0.008217688,0.2,0.2597079277038574,-1.7718352317810058,0.06123046875,-0.00481768244644627,730,0.344340443611145
62,879.16,2455,101.63586723,153600,75,0.0003,1.4319559015333652,0.012316632,0.2,0.1943984031677246,-1.7178463846445085,0.100732421875,-0.006793027784442529,740,0.6636854410171509
62,878.98,2488,101.79900228999999,155648,76,0.0003,1.2833006612956523,0.008278157,0.2,0.2363511323928833,-1.7125991076231002,0.051513671875,-0.0051579655439127235,750,0.5967429280281067
62,878.9,2520,102.01783848,157696,77,0.0003,1.217896608263254,0.00974628,0.2,0.18596559762954712,-1.7557689368724823,0.08759765625,-0.008373734267661349,760,0.49688833951950073
62,878.95,2552,102.30309338,159744,78,0.0003,1.4797136597335339,0.0074969805,0.2,0.3480382561683655,-1.7138087391853332,0.03818359375,-0.003328873967984691,770,0.7369078993797302
62,878.95,2585,102.36129742000001,161792,79,0.0003,1.3974497228860856,0.008354831,0.2,0.2429966926574707,-1.7031015738844872,0.066259765625,-0.005226668086834252,780,0.7341082096099854
62,879.36,2618,102.45535360999999,163840,80,0.0003,1.3041777290403842,0.0074460427,0.2,0.20483213663101196,-1.6496541962027549,0.066064453125,-0.004492682800628245,790,0.5962647795677185
62,879.21,2650,102.56924533999998,165888,81,0.0003,1.4120514571666718,0.0066477526,0.2,0.32465988397598267,-1.6164793610572814,0.0357421875,-0.002394520613597706,800,0.49759286642074585
62,879.55,2685,102.76439623999997,167936,82,0.0003,1.4344265274703503,0.008632241,0.2,0.1187291145324707,-1.6448839902877808,0.0833984375,-0.008022851491114124,810,0.6000240445137024
62,879.44,2718,102.93717805999997,169984,83,0.0003,1.3106777839362622,0.008807969,0.2,0.2937844395637512,-1.6496773585677147,0.056982421875,-0.0037044354889076204,820,0.5096839070320129
62,879.78,2749,103.22807699999997,172032,84,0.0003,1.3793735429644585,0.007250334,0.2,0.4415571689605713,-1.6739930912852288,0.044189453125,-0.00551629233523272,830,0.7371711134910583
62,879.9,2781,103.29219749999999,174080,85,0.0003,1.5158304214477538,0.008950671,0.2,0.1222500205039978,-1.6411592990159989,0.069677734375,-0.005837292247451842,840,0.7515771985054016
62,879.93,2812,103.40552858000001,176128,86,0.0003,1.1061901070177556,0.00568159,0.2,0.3209611773490906,-1.6395582467317582,0.049658203125,-0.005620787624502554,850,0.4305763840675354
62,879.64,2844,103.51806935999998,178176,87,0.0003,1.5519263587892056,0.008375615,0.2,0.3150964379310608,-1.6397624596953393,0.050927734375,-0.004292595968581736,860,0.5750974416732788
62,879.51,2875,103.54737753999999,180224,88,0.0003,1.40101632848382,0.009560653,0.2,0.23155224323272705,-1.6296610832214355,0.072705078125,-0.00673171509988606,870,0.6328471899032593
62,879.76,2906,103.77321669999999,182272,89,0.0003,1.2057998187839984,0.010196079,0.2,0.31902480125427246,-1.6188689962029457,0.066015625,-0.002126064500771463,880,0.5448333621025085
62,879.77,2939,103.95730248,184320,90,0.0003,1.1880076088011264,0.0054996805,0.2,0.4469994902610779,-1.5867564409971238,0.03564453125,6.879714783281088e-06,890,0.5832465887069702
62,879.61,2973,104.03271224000002,186368,91,0.0003,1.2782364465296268,0.008969165,0.2,0.2321435809135437,-1.6432762190699577,0.06025390625,-0.005247585067991167,900,0.4931902289390564
62,879.5,3007,104.11772251000002,188416,92,0.0003,1.2788578912615776,0.01186366,0.2,0.22613763809204102,-1.6831499755382537,0.1130859375,-0.006817920203320682,910,0.6238755583763123
62,879.27,3041,104.16825163999998,190464,93,0.0003,1.5443311542272569,0.011453807,0.2,0.2806278467178345,-1.6284954309463502,0.12841796875,-0.007925851258914918,920,0.5022693872451782
62,879.32,3073,104.24069613999998,192512,94,0.0003,1.3849949687719345,0.011910006,0.2,0.29936832189559937,-1.6263157263398171,0.065869140625,-0.004492110409773886,930,0.5491119623184204
62,878.95,3107,104.27552727,194560,95,0.0003,1.1396267369389534,0.011335749,0.2,0.35383665561676025,-1.6628283143043519,0.09873046875,-0.006306200084509328,940,0.38678792119026184
62,878.96,3140,104.46108891,196608,96,0.0003,1.393170101940632,0.011124311,0.2,0.19028925895690918,-1.619299830496311,0.112109375,-0.005990211578318849,950,0.5472989678382874
62,878.84,3173,104.45893625,198656,97,0.0003,1.3116167962551117,0.009115251,0.2,0.22146838903427124,-1.6270594835281371,0.06533203125,-0.002992353826994076,960,0.5818945169448853
62,878.73,3204,104.60379004999999,200704,98,0.0003,1.373440707474947,0.009211654,0.2,0.24234116077423096,-1.6218558326363564,0.08056640625,-0.0049868894799146805,970,0.8166065216064453
62,878.69,3241,104.61087304,202752,99,0.0003,1.3989416725933552,0.009470028,0.2,0.3282157778739929,-1.596651841700077,0.092626953125,-0.007589581026695669,980,0.6088934540748596
62,878.6,3272,104.62455028000001,204800,100,0.0003,1.0834854945540429,0.01001985,0.2,0.33040308952331543,-1.6269494846463204,0.069580078125,-0.0025031033670529722,990,0.4020662009716034
62,878.5,3307,104.69081300000002,206848,101,0.0003,1.231615349650383,0.008655611,0.2,0.34253019094467163,-1.5999820455908775,0.062646484375,-0.004820047522662208,1000,0.4923769533634186
62,878.46,3342,104.83223520000001,208896,102,0.0003,1.394099049270153,0.0082750395,0.2,0.34554165601730347,-1.6357194498181342,0.06533203125,-0.005327080516144634,1010,0.5594723224639893
62,878.37,3376,104.99468718999998,210944,103,0.0003,1.3328170008957385,0.010042824,0.2,0.29440397024154663,-1.5806932315230369,0.0775390625,-0.005890753917628899,1020,0.7710304260253906
62,878.55,3408,105.18354802,212992,104,0.0003,1.2682527273893356,0.0068326304,0.2,0.429638147354126,-1.6005766540765762,0.03564453125,-0.003219264990184456,1030,0.5888408422470093
62,878.45,3440,105.29730344,215040,105,0.0003,1.5190236121416092,0.0064020306,0.2,0.42264246940612793,-1.6211803019046784,0.046435546875,-0.002234870649408549,1040,0.6646613478660583
62,878.39,3472,105.30640667,217088,106,0.0003,1.3435513377189636,0.007314449,0.2,0.45315784215927124,-1.6147622525691987,0.0544921875,-0.003200656225089915,1050,0.5123792886734009
62,878.1,3505,105.38339373999999,219136,107,0.0003,1.4016558185219765,0.010175537,0.2,0.2970476746559143,-1.5777397453784943,0.082275390625,-0.005818216869374737,1060,0.7099146246910095
62,878.08,3539,105.36575248999999,221184,108,0.0003,1.3391553230583668,0.010254921,0.2,0.27329832315444946,-1.6065285220742225,0.09189453125,-0.00599309029057622,1070,0.6157569289207458
62,877.96,3570,105.44909498999999,223232,109,0.0003,1.2790508076548577,0.01102318,0.2,0.23044079542160034,-1.593899928033352,0.056591796875,-0.001988254487514496,1080,0.3812849521636963
62,878.12,3603,105.56951908,225280,110,0.0003,1.3934317961335183,0.0113001065,0.2,0.17769789695739746,-1.564438697695732,0.127783203125,-0.008601077541243285,1090,0.694818377494812
62,877.81,3637,105.53195209999998,227328,111,0.0003,1.5709880754351615,0.0070046997,0.2,0.34024369716644287,-1.6060178130865097,0.050244140625,-0.0030702429823577402,1100,0.7788437008857727
62,877.88,3669,105.67448624000001,229376,112,0.0003,1.1864867120981217,0.010867363,0.2,0.47260862588882446,-1.5942446917295456,0.084375,-0.005831637512892484,1110,0.5671667456626892
62,877.99,3702,105.95472526000002,231424,113,0.0003,1.3190682224929333,0.009710256,0.2,0.10696297883987427,-1.5921969264745712,0.0861328125,-0.007265732839005068,1120,0.6631472110748291
62,878.22,3741,105.93966191000001,233472,114,0.0003,1.5616669625043869,0.009080959,0.2,0.3292732238769531,-1.5338688924908639,0.066015625,-0.0028623640013393016,1130,0.49156099557876587
62,878.09,3775,105.87416332,235520,115,0.0003,1.2977630533277988,0.010735342,0.2,0.2727484703063965,-1.5175751343369484,0.085107421875,-0.007560670300154016,1140,0.4809414744377136
62,877.9,3810,105.91500618,237568,116,0.0003,1.1458024077117444,0.0081405,0.2,0.28802740573883057,-1.5400655254721642,0.072998046875,-0.006107117561623454,1150,0.47878289222717285
62,877.96,3843,105.91458125,239616,117,0.0003,1.434744333475828,0.009954844,0.2,0.3359699845314026,-1.494249676167965,0.08505859375,-0.00693459493923001,1160,0.5412948727607727
62,877.94,3877,105.97913442,241664,118,0.0003,1.2556909553706646,0.015077796,0.2,0.3187016248703003,-1.5393586114048958,0.10234375,-0.0042058936785906555,1170,0.3722147047519684
62,878.2,3912,106.05242156000003,243712,119,0.0003,1.1948093473911285,0.008290074,0.2,0.26830732822418213,-1.5240450397133827,0.072216796875,-0.007490224903449416,1180,0.5944017171859741
62,878.49,3947,106.08785583999999,245760,120,0.0003,1.4097627729177475,0.010917363,0.2,0.3599696159362793,-1.5110163927078246,0.0837890625,-0.004766118252882734,1190,0.4826478660106659
62,878.34,3979,105.93498489,247808,121,0.0003,1.2951581433415413,0.009637831,0.2,0.25416427850723267,-1.4811111837625504,0.076318359375,-0.0039263509126612915,1200,0.4869590997695923
62,878.36,4012,106.09289117000002,249856,122,0.0003,1.2858703695237637,0.0078611765,0.2,0.3648909330368042,-1.524001695215702,0.088720703125,-0.006269873396377079,1210,0.7675299644470215
62,878.48,4044,106.16010149000002,251904,123,0.0003,1.7699222296476365,0.009922936,0.2,0.28110867738723755,-1.4913489863276481,0.083349609375,-0.0024708525801543147,1220,0.6818922162055969
62,878.47,4077,106.23476751999999,253952,124,0.0003,1.2340672627091407,0.011291515,0.2,0.28550851345062256,-1.4345050945878028,0.11640625,-0.008712475007632748,1230,0.6938797235488892
62,878.28,4110,106.32903155999999,256000,125,0.0003,0.968450515717268,0.007886534,0.2,0.2613610625267029,-1.4088042289018632,0.07451171875,-0.00427554736379534,1240,0.33025357127189636
62,878.35,4143,106.52807358,258048,126,0.0003,1.2151650935411453,0.010942829,0.2,0.40672439336776733,-1.4094431489706039,0.06611328125,-0.003626358846668154,1250,0.46992287039756775
62,878.1,4176,106.44380926,260096,127,0.0003,1.327124287933111,0.007147017,0.2,0.3185805082321167,-1.3672473832964898,0.061962890625,-0.004432203000760637,1260,0.6075009107589722
62,877.93,4209,106.45521616999999,262144,128,0.0003,1.179503498226404,0.009849533,0.2,0.3759646415710449,-1.3842906638979913,0.086572265625,-0.008467302768258378,1270,0.4279944896697998
62,877.96,4242,106.62735908,264192,129,0.0003,1.3778918825089932,0.008139011,0.2,0.34618282318115234,-1.3697778478264808,0.07890625,-0.007905174384359271,1280,0.5373537540435791
62,878.01,4274,106.57521225999999,266240,130,0.0003,1.2340876407921315,0.0069359127,0.2,0.37630510330200195,-1.3806282848119735,0.063916015625,-0.006088707537855953,1290,0.5201841592788696
62,877.76,4306,106.59010881,268288,131,0.0003,1.2996171176433564,0.0078089666,0.2,0.27653825283050537,-1.348051205277443,0.080078125,-0.0049320419610012324,1300,0.6812851428985596
62,877.69,4338,106.67049068,270336,132,0.0003,1.4209257155656814,0.008101035,0.2,0.3732396364212036,-1.357768400013447,0.07705078125,-0.003630572691326961,1310,0.6713764667510986
62,877.6,4371,106.78964876,272384,133,0.0003,1.0690425582230092,0.006884266,0.2,0.3643319606781006,-1.3564217031002044,0.068212890625,-0.004933914070716128,1320,0.4491589367389679
62,877.43,4403,106.72806394999999,274432,134,0.0003,1.2504968725144863,0.0077353464,0.2,0.38786959648132324,-1.3899364680051804,0.050341796875,-0.006828209472587332,1330,0.3792078495025635
62,877.35,4437,106.76670978,276480,135,0.0003,1.231797108054161,0.010687039,0.2,0.5151897668838501,-1.380467803776264,0.069580078125,-0.005409889784641564,1340,0.4650075137615204
62,877.41,4469,106.77706752000002,278528,136,0.0003,1.4379505962133408,0.008091828,0.2,0.3197038769721985,-1.3784728094935417,0.0654296875,-0.0071001676842570305,1350,0.5006437301635742
62,877.24,4502,106.81290848,280576,137,0.0003,1.062264695763588,0.007547134,0.2,0.40465617179870605,-1.4162103146314622,0.05712890625,-0.0046698425547219815,1360,0.6397150158882141
62,877.08,4536,106.78838076000002,282624,138,0.0003,1.6108138799667358,0.008805909,0.2,0.2980917692184448,-1.406019914150238,0.065625,-0.00502180855255574,1370,0.640762448310852
62,877.22,4569,106.6293616,284672,139,0.0003,1.2964146114885806,0.010196747,0.2,0.3970438838005066,-1.4200688749551773,0.0927734375,-0.007690156297758222,1380,0.5688501596450806
62,877.02,4602,106.60353080999998,286720,140,0.0003,1.138091340661049,0.009310223,0.2,0.37465721368789673,-1.4524081766605377,0.06953125,-0.0040843836381100115,1390,0.6072646379470825
62,877.21,4635,106.55259924999997,288768,141,0.0003,1.5593845307826997,0.0077554015,0.2,0.3952562212944031,-1.4849729984998703,0.066796875,-0.0054785944521427155,1400,0.5841065049171448
62,877.4,4667,106.53146792,290816,142,0.0003,1.1321999683976174,0.007652254,0.2,0.48833441734313965,-1.42095927298069,0.093359375,-0.008988940104609355,1410,0.6076815128326416
62,877.64,4699,106.71720619000001,292864,143,0.0003,1.1988118574023248,0.007970317,0.2,0.38738369941711426,-1.4589670166373252,0.082275390625,-0.009762232238426805,1420,0.4801289141178131
62,877.68,4732,106.79098264,294912,144,0.0003,1.2689985364675522,0.009230456,0.2,0.48287826776504517,-1.4904600113630295,0.076416015625,-0.006622142932610586,1430,0.5530678629875183
62,877.97,4765,106.82452030999998,296960,145,0.0003,1.3497503221035003,0.010996735,0.2,0.3471454381942749,-1.452341841161251,0.10654296875,-0.0066648056264966725,1440,0.6769053936004639
62,877.96,4797,106.75258878000002,299008,146,0.0003,1.1560210175812244,0.00723348,0.2,0.4744790196418762,-1.4183659493923186,0.05830078125,-0.006887343287235126,1450,0.5837991237640381
62,878.1,4829,106.70053347000001,301056,147,0.0003,1.5380684673786162,0.0069824327,0.2,0.3352237343788147,-1.4540281504392625,0.03984375,-0.003896363655803725,1460,0.6313921809196472
62,877.91,4862,106.65809649,303104,148,0.0003,1.2181674383580685,0.0065495833,0.2,0.3706352114677429,-1.3867723539471626,0.052490234375,-0.0035763703286647796,1470,0.5339021682739258
62,877.86,4894,106.61547417,305152,149,0.0003,0.9740311920642852,0.009980759,0.2,0.4862315058708191,-1.402595156431198,0.092333984375,-0.006435186439193785,1480,0.3590092062950134
62,878.03,4926,106.73725897,307200,150,0.0003,1.423043966293335,0.009346514,0.2,0.3816641569137573,-1.3860796973109246,0.075634765625,-0.006200094116502441,1490,0.5375521183013916
62,877.92,4959,106.78688779000002,309248,151,0.0003,1.296857976913452,0.007028297,0.2,0.46084845066070557,-1.3515909984707832,0.0419921875,-0.0052062507253140215,1500,0.605161726474762
62,878.12,4992,106.89474230999998,311296,152,0.0003,1.3762319706380368,0.008259898,0.2,0.17736691236495972,-1.3453667774796485,0.067919921875,-0.004272456219769083,1510,0.5771926045417786
62,878.02,5026,106.77349328,313344,153,0.0003,1.5191444367170335,0.0075063696,0.2,0.453260600566864,-1.3643420457839965,0.0609375,-0.0060544553271029145,1520,0.6010125875473022
62,878.19,5059,106.85955890999999,315392,154,0.0003,1.2707329653203487,0.00848965,0.2,0.298167884349823,-1.3447429478168487,0.073095703125,-0.005879282968817279,1530,0.39997032284736633
62,877.99,5092,106.83599158000001,317440,155,0.0003,1.0655000299215316,0.00905008,0.2,0.4982203245162964,-1.3460876122117043,0.063720703125,-0.004408412665361539,1540,0.6892135739326477
62,878.01,5124,106.83155655,319488,156,0.0003,1.4843377865850926,0.0071546594,0.2,0.3456251621246338,-1.3449042603373527,0.060205078125,-0.0030647520499769597,1550,0.7030099630355835
62,877.84,5159,106.88193271,321536,157,0.0003,1.3257733434438705,0.0038519292,0.2,0.37494856119155884,-1.3398826822638512,0.025244140625,-0.003085183270741254,1560,0.5490045547485352
62,877.83,5191,107.06543192999999,323584,158,0.0003,1.142028994858265,0.0075040734,0.2,0.40244871377944946,-1.3705740302801133,0.05927734375,-0.006490356085123494,1570,0.4634990096092224
62,878.07,5223,107.05539634,325632,159,0.0003,1.3659172929823398,0.0077112066,0.2,0.4151872992515564,-1.3777142733335495,0.071142578125,-0.00628443366731517,1580,0.47599318623542786
62,877.96,5255,107.00824554,327680,160,0.0003,1.2351962216198444,0.014363419,0.2,0.4570651054382324,-1.358182653784752,0.105810546875,-0.009261030639754609,1590,0.515396773815155
62,877.86,5286,107.08294717999999,329728,161,0.0003,1.1262203454971313,0.008228695,0.2,0.47027361392974854,-1.3519110575318336,0.071533203125,-0.005758197559043765,1600,0.4119380712509155
62,877.68,5319,107.04132684,331776,162,0.0003,1.4223628595471383,0.008174948,0.2,0.44620728492736816,-1.3014777049422264,0.0755859375,-0.004858894820790738,1610,0.5942479968070984
62,877.55,5350,107.09760626,333824,163,0.0003,1.4626940183341504,0.0052191336,0.2,0.2941057085990906,-1.3000920176506043,0.0353515625,-0.002981133235152811,1620,0.6828981041908264
62,877.52,5381,107.13398828999999,335872,164,0.0003,1.2755253531038762,0.0066929497,0.2,0.46598267555236816,-1.3072015002369881,0.040283203125,-0.003869715775363147,1630,0.4961194097995758
62,877.56,5414,107.16474111000001,337920,165,0.0003,1.365075808018446,0.006116824,0.2,0.4860578775405884,-1.3004772126674653,0.0455078125,-0.0037595063913613558,1640,0.6967805027961731
62,877.32,5448,107.17194280999998,339968,166,0.0003,1.1142501004040242,0.0061265933,0.2,0.5079548060894012,-1.2694177463650704,0.043505859375,-0.004566045646788553,1650,0.5221225619316101
62,877.36,5480,107.10083943000001,342016,167,0.0003,1.2235918909311294,0.0075896503,0.2,0.3765873312950134,-1.2525611743330956,0.072705078125,-0.006070054444717243,1660,0.3999170958995819
62,877.31,5510,107.04675218,344064,168,0.0003,1.304321300983429,0.0052542062,0.2,0.4663922190666199,-1.2328828632831574,0.0349609375,-0.004624025884550065,1670,0.4877847135066986
62,877.48,5543,106.92393131,346112,169,0.0003,1.4531256966292858,0.0062553557,0.2,0.4088960886001587,-1.2323327302932738,0.051904296875,-0.005901576642645523,1680,0.6336405277252197
62,877.67,5575,107.07858454000001,348160,170,0.0003,1.3898798286914826,0.0072262944,0.2,0.45514583587646484,-1.262122406065464,0.073388671875,-0.005565171770285815,1690,0.4547090232372284
62,877.55,5609,107.06538586999999,350208,171,0.0003,1.286663005501032,0.008111491,0.2,0.5256995558738708,-1.2120109409093858,0.0888671875,-0.008002090267837048,1700,0.515350878238678
62,877.88,5641,107.07868145999998,352256,172,0.0003,1.22162354439497,0.0059494716,0.2,0.37348824739456177,-1.1656182914972306,0.049365234375,-0.004931879101786762,1710,0.7265446186065674
62,878.03,5676,107.10668003999999,354304,173,0.0003,0.9803337164223194,0.009437434,0.2,0.4098394513130188,-1.1530051454901695,0.068212890625,-0.004901650419924408,1720,0.32546988129615784
62,877.87,5710,107.08247840999996,356352,174,0.0003,1.3838170066475868,0.0068958187,0.2,0.47360801696777344,-1.1137087017297744,0.049609375,-0.0035202670434955506,1730,0.5904319286346436
62,877.98,5746,107.08065366999999,358400,175,0.0003,1.2209348253905774,0.0063191606,0.2,0.4508354067802429,-1.142584440112114,0.0513671875,-0.004256849037483334,1740,0.664544403553009
62,878.28,5779,107.02426797000003,360448,176,0.0003,1.1784412682056427,0.0069988184,0.2,0.45908600091934204,-1.1445850819349288,0.05361328125,-0.004349060379900039,1750,0.5365596413612366
62,878.25,5812,106.98476752000002,362496,177,0.0003,1.1760704286396504,0.0052412134,0.2,0.5568108856678009,-1.195990301668644,0.040966796875,-0.004955827258527279,1760,0.5915964841842651
62,878.3,5845,106.99121202,364544,178,0.0003,1.538863444328308,0.007047627,0.2,0.310349702835083,-1.1740790262818337,0.055859375,-0.006133613525889814,1770,0.5777345895767212
62,878.38,5879,107.04813927999997,366592,179,0.0003,1.1625240303575992,0.0069026602,0.2,0.4066064953804016,-1.1286646232008934,0.055078125,-0.0020301243697758765,1780,0.5299301147460938
62,878.34,5912,107.14257222999997,368640,180,0.0003,1.3788469567894936,0.008327325,0.2,0.4844990372657776,-1.1137756302952766,0.068505859375,-0.006391069572418928,1790,0.7355050444602966
62,878.53,5943,107.21887910999997,370688,181,0.0003,1.3528659760951995,0.010223208,0.2,0.33987969160079956,-1.1042372301220893,0.105078125,-0.007833273120922968,1800,0.5719404220581055
62,878.58,5975,107.48050721999998,372736,182,0.0003,1.2874142862856388,0.008161577,0.2,0.3949451446533203,-1.1126510173082351,0.076416015625,-0.005457109434064478,1810,0.5865593552589417
62,878.74,6006,107.62132212,374784,183,0.0003,1.3878085628151893,0.0073552188,0.2,0.3870324492454529,-1.1003336310386658,0.054296875,-0.004845042846864089,1820,0.8417934775352478
62,878.67,6039,107.71303408,376832,184,0.0003,1.222958541661501,0.006046,0.2,0.36533665657043457,-1.0648114450275898,0.058349609375,-0.004513197127380408,1830,0.4108692407608032
62,878.47,6070,107.79317357000002,378880,185,0.0003,0.9737140081822873,0.0064770496,0.2,0.5208066999912262,-1.0873277381062507,0.042041015625,-0.003014480019919574,1840,0.4729346036911011
62,878.14,6103,107.76184864999999,380928,186,0.0003,1.3136820025742053,0.0068402616,0.2,0.5913231670856476,-1.0993933960795403,0.04521484375,-0.004002968670101836,1850,0.6481277942657471
62,878.28,6136,107.78827756999999,382976,187,0.0003,1.2584757216274738,0.0068035703,0.2,0.45457231998443604,-1.055736216902733,0.05263671875,-0.004159768327372149,1860,0.47973379492759705
62,878.34,6169,107.96322715000002,385024,188,0.0003,1.1903881005942822,0.005013467,0.2,0.5201692283153534,-1.0744276627898217,0.032861328125,-0.0029885339841712265,1870,0.5455477833747864
